timestamp,value,metric
2025-07-08 07:30:56,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:30:57,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:30:58,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:30:59,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:00,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:01,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:02,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:03,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:04,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:05,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:06,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:07,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:08,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:09,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:10,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:11,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:12,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:13,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:14,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:15,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:16,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:17,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:18,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:19,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:20,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:21,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:22,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:23,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:24,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:25,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:26,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:27,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:28,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:29,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:30,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:31,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:32,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:33,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:34,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:35,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:36,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:37,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:38,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:39,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:40,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:41,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:42,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:43,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:44,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:45,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:46,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:47,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:48,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:49,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:50,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:51,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:52,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:53,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:54,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:55,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:56,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:57,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:58,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:31:59,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:00,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:01,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:02,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:03,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:04,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:05,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:06,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:07,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:08,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:09,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:10,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:11,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:12,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:13,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:14,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:15,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:16,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:17,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:18,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:19,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:20,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:21,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:22,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:23,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:24,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:25,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:26,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:27,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:28,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:29,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:30,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:31,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:32,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:33,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:34,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:35,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:36,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:37,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:38,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:39,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:40,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:41,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:42,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:43,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:44,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:45,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:46,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:47,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:48,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:49,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:50,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:51,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:52,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:53,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:54,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:55,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:56,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:57,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:58,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:32:59,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:00,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:01,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:02,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:03,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:04,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:05,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:06,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:07,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:08,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:09,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:10,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:11,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:12,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:13,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:14,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:15,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:16,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:17,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:18,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:19,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:20,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:21,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:22,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:23,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:24,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:25,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:26,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:27,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:28,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:29,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:30,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:31,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:32,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:33,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:34,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:35,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:36,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:37,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:38,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:39,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:40,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:41,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:42,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:43,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:44,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:45,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:46,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:47,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:48,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:49,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:50,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:51,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:52,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:53,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:54,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:55,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:56,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:57,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:58,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:33:59,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:00,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:01,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:02,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:03,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:04,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:05,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:06,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:07,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:08,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:09,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:10,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:11,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:12,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:13,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:14,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:15,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:16,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:17,0.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:18,1.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:19,1.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:20,2.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:21,2.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:22,3.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:23,4.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:24,4.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:25,4.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:26,5.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:27,5.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:28,6.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:29,6.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:30,7.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:31,7.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:32,8.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:33,9.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:34,10.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:35,10.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:36,11.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:37,11.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:38,12.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:39,12.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:40,13.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:41,13.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:42,13.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:43,14.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:44,14.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:45,15.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:46,15.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:47,16.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:48,16.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:49,17.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:50,18.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:51,18.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:52,19.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:53,19.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:54,20.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:55,20.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:56,21.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:57,21.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:58,21.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:34:59,22.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:00,22.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:01,23.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:02,23.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:03,24.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:04,24.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:05,25.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:06,25.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:07,25.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:08,26.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:09,26.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:10,27.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:11,28.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:12,28.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:13,28.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:14,29.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:15,29.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:16,30.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:17,30.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:18,31.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:19,31.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:20,32.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:21,32.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:22,33.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:23,33.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:24,34.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:25,34.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:26,35.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:27,35.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:28,36.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:29,36.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:30,36.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:31,36.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:32,37.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:33,37.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:34,38.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:35,38.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:36,39.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:37,39.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:38,40.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:39,40.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:40,40.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:41,41.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:42,41.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:43,42.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:44,42.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:45,42.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:46,43.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:47,43.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:48,44.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:49,44.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:50,44.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:51,45.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:52,45.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:53,46.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:54,46.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:55,46.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:56,47.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:57,47.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:58,48.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:35:59,48.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:00,48.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:01,49.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:02,49.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:03,49.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:04,50.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:05,50.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:06,51.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:07,51.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:08,51.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:09,52.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:10,52.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:11,53.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:12,53.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:13,53.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:14,54.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:15,54.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:16,54.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:17,55.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:18,55.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:19,55.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:20,56.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:21,56.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:22,56.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:23,57.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:24,57.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:25,57.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:26,58.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:27,58.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:28,58.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:29,59.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:30,59.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:31,59.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:32,60.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:33,60.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:34,60.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:35,60.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:36,60.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:37,60.0,sum(mc_players_online_local{world='world'})
2025-07-08 07:36:38,60.0,sum(mc_players_online_local{world='world'})
